0.13;-0.010371;-0.011515;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,28E+08;4183.9;76301;76305;61.176;-85.13;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15370;0.87212;11.863;-75.697;0.001;-0.001;-80.966;0;0;190.7;27.802;0;-1,50E-03;0.050047;0.003488;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.012174;0.012174;0.0010854;0.015487;-50;6,40E+09
0.14;-0.010403;-0.011488;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,37E+09;4183.8;76296;76300;61.175;-85.129;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15368;11.595;13.694;-75.696;0.001;-0.001;-80.966;0;0;190.7;28.412;0;-1,91E-03;0.05006;0.0040265;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.011635;0.011635;0.0011689;0.015487;-50;6,50E+09
0.15;-0.010435;-0.011461;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,45E+08;4183.7;76290;76294;61.174;-85.127;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15366;14.972;15.586;-75.695;0.001;-0.001;-80.966;0;0;190.7;28.928;0;-2,38E-03;0.050074;0.0045828;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.011194;0.011194;0.0012525;0.015487;-50;6,57E+09
0.16;-0.010467;-0.011434;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,51E+09;4183.5;76285;76289;61.172;-85.126;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15364;18.894;17.522;-75.694;0.001;-0.001;-80.966;0;0;190.7;29.365;0;-2,91E-03;0.050091;0.005152;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.010813;0.010813;0.001336;0.015487;-50;6,64E+09
0.17;-0.010499;-0.011407;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,57E+09;4183.4;76280;76283;61.171;-85.124;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15362;23.361;19.502;-75.693;0.001;-0.001;-80.966;0;0;190.7;29.726;0;-3,49E-03;0.050109;0.005734;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.010493;0.010493;0.0014195;0.015487;-50;6,70E+09
0.18;-0.010531;-0.011381;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,62E+09;4183.3;76274;76278;61.17;-85.123;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15360;28.401;21.513;-75.692;0.001;-0.001;-80.966;0;0;190.7;30.041;0;-4,14E-03;0.05013;0.0063254;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.010212;0.010212;0.0015029;0.015487;-50;6,74E+09
0.19;-0.010562;-0.011354;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,66E+09;4183.2;76269;76273;61.169;-85.121;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15358;34.014;23.556;-75.691;0.001;-0.001;-80.966;0;0;190.7;30.312;0;-4,84E-03;0.050152;0.0069261;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0099707;0.0099707;0.0015864;0.015487;-50;6,79E+09
0.2;-0.010594;-0.011327;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,69E+09;4183;76263;76267;61.168;-85.12;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15356;40.206;25.619;-7.569;0.001;-0.001;-80.966;0;0;190.7;30.532;0;-5,60E-03;0.050177;0.0075328;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0097577;0.0097577;0.0016699;0.015487;-50;6,82E+09
0.21;-0.010626;-0.0113;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,72E+09;4182.9;76258;76262;61.167;-85.118;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15355;46.978;27.703;-75.689;0.001;-0.001;-80.966;0;0;190.7;30.702;0;-6,43E-03;0.050204;0.0081455;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0095729;0.0095729;0.0017534;0.015487;-50;6,84E+09
0.22;-0.010658;-0.011273;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,74E+09;4182.8;76253;76257;61.166;-85.117;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15353;54.348;29.803;-75.688;0.001;-0.001;-80.966;0;0;190.7;30.872;0;-7,31E-03;0.050232;0.0087631;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0094073;0.0094073;0.0018369;0.015487;-50;6,87E+09
0.23;-0.01069;-0.011247;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,77E+09;4182.7;76247;76251;61.165;-85.115;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15351;62.316;31.921;-75.687;0.001;-0.001;-80.966;0;0;190.7;31.043;0;-8,25E-03;0.050263;0.0093858;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0092609;0.0092609;0.0019204;0.015487;-50;6,90E+08
0.24;-0.010722;-0.01122;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,79E+09;4182.6;76242;76246;61.164;-85.114;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15349;70.894;34.053;-75.686;0.001;-0.001;-80.966;0;0;190.7;31.169;0;-9,26E-03;0.050296;0.010013;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0091284;0.0091284;0.0020039;0.015487;-50;6,91E+09
0.25;-0.010754;-0.011193;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,80E+09;4182.5;76237;76240;61.162;-85.112;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15347;80.083;36.199;-75.685;0.001;-0.001;-80.966;0;0;190.7;31.251;0;-1,03E-02;0.050331;0.010644;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0090097;0.0090097;0.0020873;0.015487;-50;6,93E+09
0.26;-0.010786;-0.011166;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,81E+08;4182.3;76231;76235;61.161;-85.111;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15345;89.856;38.349;-75.684;0.001;-0.001;-80.966;0;0;190.7;31.313;0;-1,15E-02;0.050369;0.011276;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0089028;0.0089028;0.0021708;0.015487;-50;6,93E+09
0.27;-0.010818;-0.011139;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,81E+09;4182.2;76226;76230;61.16;-85.109;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15343;10.022;40.505;-75.683;0.001;-0.001;-80.966;0;0;190.7;31.353;0;-1,26E-02;0.050408;0.01191;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0088079;0.0088079;0.0022543;0.015487;-50;6,94E+09
0.28;-0.01085;-0.011112;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,82E+08;4182.1;76220;76224;61.159;-85.108;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15341;11.116;42.664;-75.682;0.001;-0.001;-80.966;0;0;190.7;31.393;0;-1,39E-03;0.05045;0.012544;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0087217;0.0087217;0.0023378;0.015487;-50;6,95E+09
0.29;-0.010882;-0.011086;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,82E+09;4182;76215;76219;61.158;-85.106;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15339;12.27;44.827;-75.681;0.001;-0.001;-80.966;0;0;190.7;31.433;0;-1,52E-02;0.050493;0.013181;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0086442;0.0086442;0.0024213;0.015487;-50;6,95E+09
0.3;-0.010914;-0.011059;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,83E+09;4181.9;76210;76213;61.157;-85.105;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15337;13.483;46.994;-7.568;0.001;-0.001;-80.966;0;0;190.7;31.473;0;-1,66E-02;0.050539;0.013818;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0085734;0.0085734;0.0025048;0.015487;-50;6,96E+09
0.31;-0.010946;-0.011032;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,83E+09;4181.7;76204;76208;61.156;-85.103;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15335;14.756;49.166;-75.679;0.001;-0.001;-80.966;0;0;190.7;31.514;0;-1,80E-02;0.050587;0.014456;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0085091;0.0085091;0.0025883;0.015487;-50;6,96E+09
0.32;-0.010978;-0.011005;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,84E+09;4181.6;76199;76203;61.155;-85.102;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15334;16.088;51.341;-75.678;0.001;-0.001;-80.966;0;0;190.7;31.554;0;-1,95E-02;0.050638;0.015096;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.00845;0.00845;0.0026717;0.015487;-50;6,97E+09
0.33;-0.01101;-0.010978;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4181.5;76193;76197;61.154;-85.1;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15332;17.481;53.521;-75.677;0.001;-0.001;-80.966;0;0;190.7;31.594;0;-2,10E-02;0.05069;0.015737;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.008396;0.008396;0.0027552;0.015487;-50;6,97E+09
0.34;-0.011042;-0.010951;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4181.4;76188;76192;61.153;-85.099;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15330;18.934;55.703;-75.676;0.001;-0.001;-80.966;0;0;190.7;31.624;0;-2,27E-02;0.050745;0.016379;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0083461;0.0083461;0.0028388;0.015487;-50;6,98E+09
0.35;-0.011074;-0.010924;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+08;4181.3;76183;76187;61.151;-85.097;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15328;20.448;5.789;-75.675;0.001;-0.001;-80.966;0;0;190.7;31.643;0;-2,44E-03;0.050801;0.017021;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0083004;0.0083004;0.0029223;0.015487;-50;6,98E+09
0.36;-0.011106;-0.010898;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4181.1;76177;76181;61.15;-85.096;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15326;22.02;60.076;-75.674;0.001;-0.001;-80.966;0;0;190.7;31.654;0;-2,61E-02;0.05086;0.017664;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0082584;0.0082584;0.0030059;0.015487;-50;6,98E+09
0.37;-0.011138;-0.010871;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4181;76172;76176;61.149;-85.094;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15324;23.651;62.264;-75.673;0.001;-0.001;-80.966;0;0;190.7;31.656;0;-2,79E-02;0.050922;0.018308;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0082201;0.0082201;0.0030893;0.015487;-50;6,98E+09
0.38;-0.01117;-0.010844;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.9;76167;76170;61.148;-85.093;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15322;25.341;64.452;-75.672;0.001;-0.001;-80.966;0;0;190.7;31.659;0;-2,98E-02;0.050985;0.018951;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0081849;0.0081849;0.0031728;0.015487;-50;6.98e+005
0.39;-0.011202;-0.010817;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.8;76161;76165;61.147;-85.091;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15320;27.089;6.664;-75.671;0.001;-0.001;-80.966;0;0;190.7;31.661;0;-3,17E-02;0.051051;0.019594;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0081527;0.0081527;0.0032563;0.015487;-50;6,98E+09
0.4;-0.011234;-0.01079;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+08;4180.6;76156;76160;61.146;-85.09;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15318;28.896;68.828;-7.567;0.001;-0.001;-80.966;0;0;190.7;31.663;0;-3,37E-02;0.051118;0.020238;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0081232;0.0081232;0.0033398;0.015487;-50;6,98E+09
0.41;-0.011266;-0.010763;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.5;76150;76154;61.145;-85.088;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15316;30.761;71.016;-75.669;0.001;-0.001;-80.966;0;0;190.7;31.666;0;-3,58E-02;0.051188;0.020881;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0080961;0.0080961;0.0034233;0.015487;-50;6,98E+09
0.42;-0.011298;-0.010737;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.4;76145;76149;61.144;-85.087;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15314;32.684;73.205;-75.668;0.001;-0.001;-80.966;0;0;190.7;31.668;0;-3,79E-02;0.05126;0.021525;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0080713;0.0080713;0.0035068;0.015487;-50;6,98E+09
0.43;-0.01133;-0.01071;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.3;76140;76143;61.143;-85.085;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15313;34.667;75.394;-75.667;0.001;-0.001;-80.966;0;0;190.7;31.67;0;-4,01E-02;0.051335;0.022168;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0080486;0.0080486;0.0035903;0.015487;-50;6,98E+09
0.44;-0.011362;-0.010683;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180.2;76134;76138;61.142;-85.084;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15311;36.707;77.583;-75.666;0.001;-0.001;-80.966;0;0;190.7;31.673;0;-4,23E-02;0.051411;0.022812;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0080278;0.0080278;0.0036737;0.015487;-50;6,98E+09
0.45;-0.011394;-0.010656;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4180;76129;76133;61.141;-85.082;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15309;38.807;79.772;-75.665;0.001;-0.001;-80.966;0;0;190.7;31.675;0;-4,47E-02;0.05149;0.023456;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0080088;0.0080088;0.0037572;0.015487;-50;6,98E+09
0.46;-0.011426;-0.010629;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.9;76123;76127;61.139;-85.081;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15307;40.965;81.962;-75.664;0.001;-0.001;-80.966;0;0;190.7;31.676;0;-4,71E-02;0.051571;0.0241;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079914;0.0079914;0.0038407;0.015487;-50;6,98E+09
0.47;-0.011458;-0.010603;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.8;76118;76122;61.138;-85.079;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15305;43.181;84.151;-75.663;0.001;-0.001;-80.966;0;0;190.7;31.677;0;-4,95E-02;0.051654;0.024743;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079757;0.0079757;0.0039242;0.015487;-50;6,98E+08
0.48;-0.01149;-0.010576;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.7;76113;76117;61.137;-85.078;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15303;45.456;86.341;-75.662;0.001;-0.001;-80.966;0;0;190.7;31.679;0;-5,20E-02;0.051739;0.025387;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079613;0.0079613;0.0040077;0.015487;-50;6,98E+09
0.49;-0.011522;-0.010549;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.6;76107;76111;61.136;-85.076;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15301;47.79;88.531;-75.661;0.001;-0.001;-80.966;0;0;190.7;31.68;0;-5,46E-02;0.051826;0.026031;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079484;0.0079484;0.0040912;0.015487;-50;6,98E+09
0.5;-0.011554;-0.010522;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.5;76102;76106;61.135;-85.075;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15299;50.182;90.721;-7.566;0.001;-0.001;-80.966;0;0;190.7;31.681;0;-5,73E-02;0.051916;0.026675;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079367;0.0079367;0.0041747;0.015487;-50;6,98E+09
0.51;-0.011586;-0.010495;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+08;4179.3;76097;76100;61.134;-85.073;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15297;52.633;92.911;-75.659;0.001;-0.001;-80.966;0;0;190.7;31.683;0;-6,00E-02;0.052008;0.027319;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079262;0.0079262;0.0042581;0.015487;-50;6,98E+09
0.52;-0.011618;-0.010468;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.2;76091;76095;61.133;-85.072;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15295;55.142;95.102;-75.658;0.001;-0.001;-80.966;0;0;190.7;31.684;0;-6,28E-02;0.052102;0.027963;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079168;0.0079168;0.0043416;0.015487;-50;6,97E+09
0.53;-0.01165;-0.010442;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179.1;76086;76090;61.132;-85.07;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15294;57.71;97.292;-75.657;0.001;-0.001;-80.966;0;0;190.7;31.685;0;-6,57E-03;0.052198;0.028607;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079086;0.0079086;0.0044251;0.015487;-50;6,97E+09
0.54;-0.011682;-0.010415;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4179;76080;76084;61.131;-85.069;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15292;60.336;99.483;-75.656;0.001;-0.001;-80.966;0;0;190.7;31.687;0;-6,86E-02;0.052296;0.029252;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0079013;0.0079013;0.0045086;0.015487;-50;6,97E+09
0.55;-0.011714;-0.010388;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4178.9;76075;76079;61.13;-85.067;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15290;63.021;10.167;-75.655;0.001;-0.001;-80.966;0;0;190.7;31.688;0;-7,16E-02;0.052397;0.029896;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.007895;0.007895;0.0045922;0.015487;-50;6,97E+09
0.56;-0.011746;-0.010361;0;0.44118;50.903;22.655;622.54;622.54;75.458;75.458;4,85E+09;4178.7;76070;76073;61.128;-85.066;6.01;-12;-538.63;-538.63;-0.11;0.15;0;15288;65.765;10.386;-75.654;0.001;-0.001;-80.966;0;0;190.7;31.689;0;-7,47E-02;0.0525;0.03054;6378.2;-44.368;-23.005;-2.316;0.0012765;0;98.141;-98.141;-0.00097783;0.0008205;0.0078896;0.0078896;0.0046757;0.015487;-50;6,97E+08
