0.1,-0.010275,-0.011595,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,3.8833e+005,4184.3,76317,76321,61.179,-85.135,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15376,0.29395,0.68044,-7.57,0.001,-0.001,-8.0966,0,0,190.7,25.246,0,-5.9836e-008,0.050019,0.0020007,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.014607,0.014607,0.0008349,0.015487,-50,6.011e+005
0.11,-0.010307,-0.011569,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.0364e+005,4184.1,76312,76316,61.178,-85.133,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15374,0.44244,0.84059,-7.5699,0.001,-0.001,-8.0966,0,0,190.7,26.245,0,-8.4632e-008,0.050027,0.0024716,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.013623,0.013623,0.00091838,0.015487,-50,6.1642e+005
0.12,-0.010339,-0.011542,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.167e+005,4184,76307,76310,61.177,-85.132,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15372,0.63516,1.0092,-7.5698,0.001,-0.001,-8.0966,0,0,190.7,27.097,0,-1.1478e-007,0.050036,0.0029673,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.012812,0.012812,0.0010019,0.015487,-50,6.2947e+005
0.13,-0.010371,-0.011515,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.275e+005,4183.9,76301,76305,61.176,-85.13,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15370,0.87212,1.1863,-7.5697,0.001,-0.001,-8.0966,0,0,190.7,27.802,0,-1.5027e-007,0.050047,0.003488,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.012174,0.012174,0.0010854,0.015487,-50,6.4027e+005
0.14,-0.010403,-0.011488,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.3683e+005,4183.8,76296,76300,61.175,-85.129,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15368,1.1595,1.3694,-7.5696,0.001,-0.001,-8.0966,0,0,190.7,28.412,0,-1.9142e-007,0.05006,0.0040265,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.011635,0.011635,0.0011689,0.015487,-50,6.4961e+005
0.15,-0.010435,-0.011461,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.447e+005,4183.7,76290,76294,61.174,-85.127,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15366,1.4972,1.5586,-7.5695,0.001,-0.001,-8.0966,0,0,190.7,28.928,0,-2.3821e-007,0.050074,0.0045828,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.011194,0.011194,0.0012525,0.015487,-50,6.5747e+005
0.16,-0.010467,-0.011434,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.5138e+005,4183.5,76285,76289,61.172,-85.126,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15364,1.8894,1.7522,-7.5694,0.001,-0.001,-8.0966,0,0,190.7,29.365,0,-2.9085e-007,0.050091,0.005152,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.010813,0.010813,0.001336,0.015487,-50,6.6415e+005
0.17,-0.010499,-0.011407,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.5686e+005,4183.4,76280,76283,61.171,-85.124,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15362,2.3361,1.9502,-7.5693,0.001,-0.001,-8.0966,0,0,190.7,29.726,0,-3.4932e-007,0.050109,0.005734,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.010493,0.010493,0.0014195,0.015487,-50,6.6963e+005
0.18,-0.010531,-0.011381,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.6165e+005,4183.3,76274,76278,61.17,-85.123,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15360,2.8401,2.1513,-7.5692,0.001,-0.001,-8.0966,0,0,190.7,30.041,0,-4.1374e-007,0.05013,0.0063254,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.010212,0.010212,0.0015029,0.015487,-50,6.7442e+005
0.19,-0.010562,-0.011354,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.6575e+005,4183.2,76269,76273,61.169,-85.121,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15358,3.4014,2.3556,-7.5691,0.001,-0.001,-8.0966,0,0,190.7,30.312,0,-4.8411e-007,0.050152,0.0069261,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0099707,0.0099707,0.0015864,0.015487,-50,6.7852e+005
0.2,-0.010594,-0.011327,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.6907e+005,4183,76263,76267,61.168,-85.12,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15356,4.0206,2.5619,-7.569,0.001,-0.001,-8.0966,0,0,190.7,30.532,0,-5.6044e-007,0.050177,0.0075328,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0097577,0.0097577,0.0016699,0.015487,-50,6.8184e+005
0.21,-0.010626,-0.0113,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.7163e+005,4182.9,76258,76262,61.167,-85.118,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15355,4.6978,2.7703,-7.5689,0.001,-0.001,-8.0966,0,0,190.7,30.702,0,-6.4272e-007,0.050204,0.0081455,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0095729,0.0095729,0.0017534,0.015487,-50,6.8439e+005
0.22,-0.010658,-0.011273,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.7418e+005,4182.8,76253,76257,61.166,-85.117,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15353,5.4348,2.9803,-7.5688,0.001,-0.001,-8.0966,0,0,190.7,30.872,0,-7.3107e-007,0.050232,0.0087631,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0094073,0.0094073,0.0018369,0.015487,-50,6.8695e+005
0.23,-0.01069,-0.011247,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.7673e+005,4182.7,76247,76251,61.165,-85.115,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15351,6.2316,3.1921,-7.5687,0.001,-0.001,-8.0966,0,0,190.7,31.043,0,-8.2548e-007,0.050263,0.0093858,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0092609,0.0092609,0.0019204,0.015487,-50,6.895e+005
0.24,-0.010722,-0.01122,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.7861e+005,4182.6,76242,76246,61.164,-85.114,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15349,7.0894,3.4053,-7.5686,0.001,-0.001,-8.0966,0,0,190.7,31.169,0,-9.2604e-007,0.050296,0.010013,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0091284,0.0091284,0.0020039,0.015487,-50,6.9138e+005
0.25,-0.010754,-0.011193,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.7982e+005,4182.5,76237,76240,61.162,-85.112,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15347,8.0083,3.6199,-7.5685,0.001,-0.001,-8.0966,0,0,190.7,31.251,0,-1.0327e-006,0.050331,0.010644,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0090097,0.0090097,0.0020873,0.015487,-50,6.9258e+005
0.26,-0.010786,-0.011166,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.807e+005,4182.3,76231,76235,61.161,-85.111,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15345,8.9856,3.8349,-7.5684,0.001,-0.001,-8.0966,0,0,190.7,31.313,0,-1.1455e-006,0.050369,0.011276,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0089028,0.0089028,0.0021708,0.015487,-50,6.9346e+005
0.27,-0.010818,-0.011139,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8125e+005,4182.2,76226,76230,61.16,-85.109,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15343,10.022,4.0505,-7.5683,0.001,-0.001,-8.0966,0,0,190.7,31.353,0,-1.2642e-006,0.050408,0.01191,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0088079,0.0088079,0.0022543,0.015487,-50,6.9401e+005
0.28,-0.01085,-0.011112,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.818e+005,4182.1,76220,76224,61.159,-85.108,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15341,11.116,4.2664,-7.5682,0.001,-0.001,-8.0966,0,0,190.7,31.393,0,-1.389e-006,0.05045,0.012544,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0087217,0.0087217,0.0023378,0.015487,-50,6.9457e+005
0.29,-0.010882,-0.011086,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8236e+005,4182,76215,76219,61.158,-85.106,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15339,12.27,4.4827,-7.5681,0.001,-0.001,-8.0966,0,0,190.7,31.433,0,-1.5198e-006,0.050493,0.013181,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0086442,0.0086442,0.0024213,0.015487,-50,6.9512e+005
0.3,-0.010914,-0.011059,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8291e+005,4181.9,76210,76213,61.157,-85.105,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15337,13.483,4.6994,-7.568,0.001,-0.001,-8.0966,0,0,190.7,31.473,0,-1.6568e-006,0.050539,0.013818,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0085734,0.0085734,0.0025048,0.015487,-50,6.9567e+005
0.31,-0.010946,-0.011032,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8347e+005,4181.7,76204,76208,61.156,-85.103,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15335,14.756,4.9166,-7.5679,0.001,-0.001,-8.0966,0,0,190.7,31.514,0,-1.7999e-006,0.050587,0.014456,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0085091,0.0085091,0.0025883,0.015487,-50,6.9623e+005
0.32,-0.010978,-0.011005,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8402e+005,4181.6,76199,76203,61.155,-85.102,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15334,16.088,5.1341,-7.5678,0.001,-0.001,-8.0966,0,0,190.7,31.554,0,-1.9493e-006,0.050638,0.015096,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.00845,0.00845,0.0026717,0.015487,-50,6.9678e+005
0.33,-0.01101,-0.010978,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8458e+005,4181.5,76193,76197,61.154,-85.1,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15332,17.481,5.3521,-7.5677,0.001,-0.001,-8.0966,0,0,190.7,31.594,0,-2.1049e-006,0.05069,0.015737,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.008396,0.008396,0.0027552,0.015487,-50,6.9733e+005
0.34,-0.011042,-0.010951,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8497e+005,4181.4,76188,76192,61.153,-85.099,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15330,18.934,5.5703,-7.5676,0.001,-0.001,-8.0966,0,0,190.7,31.624,0,-2.2668e-006,0.050745,0.016379,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0083461,0.0083461,0.0028388,0.015487,-50,6.9772e+005
0.35,-0.011074,-0.010924,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.852e+005,4181.3,76183,76187,61.151,-85.097,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15328,20.448,5.789,-7.5675,0.001,-0.001,-8.0966,0,0,190.7,31.643,0,-2.435e-006,0.050801,0.017021,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0083004,0.0083004,0.0029223,0.015487,-50,6.9796e+005
0.36,-0.011106,-0.010898,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8531e+005,4181.1,76177,76181,61.15,-85.096,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15326,22.02,6.0076,-7.5674,0.001,-0.001,-8.0966,0,0,190.7,31.654,0,-2.6095e-006,0.05086,0.017664,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0082584,0.0082584,0.0030059,0.015487,-50,6.9806e+005
0.37,-0.011138,-0.010871,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8528e+005,4181,76172,76176,61.149,-85.094,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15324,23.651,6.2264,-7.5673,0.001,-0.001,-8.0966,0,0,190.7,31.656,0,-2.7902e-006,0.050922,0.018308,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0082201,0.0082201,0.0030893,0.015487,-50,6.9803e+005
0.38,-0.01117,-0.010844,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8525e+005,4180.9,76167,76170,61.148,-85.093,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15322,25.341,6.4452,-7.5672,0.001,-0.001,-8.0966,0,0,190.7,31.659,0,-2.9773e-006,0.050985,0.018951,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0081849,0.0081849,0.0031728,0.015487,-50,6.98e+005
0.39,-0.011202,-0.010817,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8522e+005,4180.8,76161,76165,61.147,-85.091,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15320,27.089,6.664,-7.5671,0.001,-0.001,-8.0966,0,0,190.7,31.661,0,-3.1706e-006,0.051051,0.019594,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0081527,0.0081527,0.0032563,0.015487,-50,6.9797e+005
0.4,-0.011234,-0.01079,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.852e+005,4180.6,76156,76160,61.146,-85.09,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15318,28.896,6.8828,-7.567,0.001,-0.001,-8.0966,0,0,190.7,31.663,0,-3.3704e-006,0.051118,0.020238,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0081232,0.0081232,0.0033398,0.015487,-50,6.9794e+005
0.41,-0.011266,-0.010763,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8517e+005,4180.5,76150,76154,61.145,-85.088,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15316,30.761,7.1016,-7.5669,0.001,-0.001,-8.0966,0,0,190.7,31.666,0,-3.5766e-006,0.051188,0.020881,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0080961,0.0080961,0.0034233,0.015487,-50,6.9791e+005
0.42,-0.011298,-0.010737,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8514e+005,4180.4,76145,76149,61.144,-85.087,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15314,32.684,7.3205,-7.5668,0.001,-0.001,-8.0966,0,0,190.7,31.668,0,-3.7893e-006,0.05126,0.021525,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0080713,0.0080713,0.0035068,0.015487,-50,6.9788e+005
0.43,-0.01133,-0.01071,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8511e+005,4180.3,76140,76143,61.143,-85.085,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15313,34.667,7.5394,-7.5667,0.001,-0.001,-8.0966,0,0,190.7,31.67,0,-4.0084e-006,0.051335,0.022168,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0080486,0.0080486,0.0035903,0.015487,-50,6.9786e+005
0.44,-0.011362,-0.010683,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8509e+005,4180.2,76134,76138,61.142,-85.084,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15311,36.707,7.7583,-7.5666,0.001,-0.001,-8.0966,0,0,190.7,31.673,0,-4.2341e-006,0.051411,0.022812,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0080278,0.0080278,0.0036737,0.015487,-50,6.9782e+005
0.45,-0.011394,-0.010656,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8505e+005,4180,76129,76133,61.141,-85.082,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15309,38.807,7.9772,-7.5665,0.001,-0.001,-8.0966,0,0,190.7,31.675,0,-4.4664e-006,0.05149,0.023456,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0080088,0.0080088,0.0037572,0.015487,-50,6.9779e+005
0.46,-0.011426,-0.010629,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8502e+005,4179.9,76123,76127,61.139,-85.081,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15307,40.965,8.1962,-7.5664,0.001,-0.001,-8.0966,0,0,190.7,31.676,0,-4.7053e-006,0.051571,0.0241,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079914,0.0079914,0.0038407,0.015487,-50,6.9775e+005
0.47,-0.011458,-0.010603,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8497e+005,4179.8,76118,76122,61.138,-85.079,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15305,43.181,8.4151,-7.5663,0.001,-0.001,-8.0966,0,0,190.7,31.677,0,-4.9508e-006,0.051654,0.024743,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079757,0.0079757,0.0039242,0.015487,-50,6.977e+005
0.48,-0.01149,-0.010576,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8493e+005,4179.7,76113,76117,61.137,-85.078,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15303,45.456,8.6341,-7.5662,0.001,-0.001,-8.0966,0,0,190.7,31.679,0,-5.2031e-006,0.051739,0.025387,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079613,0.0079613,0.0040077,0.015487,-50,6.9766e+005
0.49,-0.011522,-0.010549,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8489e+005,4179.6,76107,76111,61.136,-85.076,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15301,47.79,8.8531,-7.5661,0.001,-0.001,-8.0966,0,0,190.7,31.68,0,-5.4622e-006,0.051826,0.026031,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079484,0.0079484,0.0040912,0.015487,-50,6.9762e+005
0.5,-0.011554,-0.010522,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8485e+005,4179.5,76102,76106,61.135,-85.075,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15299,50.182,9.0721,-7.566,0.001,-0.001,-8.0966,0,0,190.7,31.681,0,-5.7281e-006,0.051916,0.026675,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079367,0.0079367,0.0041747,0.015487,-50,6.9757e+005
0.51,-0.011586,-0.010495,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.848e+005,4179.3,76097,76100,61.134,-85.073,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15297,52.633,9.2911,-7.5659,0.001,-0.001,-8.0966,0,0,190.7,31.683,0,-6.0008e-006,0.052008,0.027319,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079262,0.0079262,0.0042581,0.015487,-50,6.9753e+005
0.52,-0.011618,-0.010468,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8476e+005,4179.2,76091,76095,61.133,-85.072,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15295,55.142,9.5102,-7.5658,0.001,-0.001,-8.0966,0,0,190.7,31.684,0,-6.2804e-006,0.052102,0.027963,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079168,0.0079168,0.0043416,0.015487,-50,6.9748e+005
0.53,-0.01165,-0.010442,0,0.44118,5.0903,2.2655,622.54,622.54,7.5458,7.5458,4.8472e+005,4179.1,76086,76090,61.132,-85.07,6.01,-12,-538.63,-538.63,-0.11,0.15,0,15294,57.71,9.7292,-7.5657,0.001,-0.001,-8.0966,0,0,190.7,31.685,0,-6.567e-006,0.052198,0.028607,6378.2,-44.368,-2.3005,-2.316,0.0012765,0,9.8141,-9.8141,-0.00097783,0.0008205,0.0079086,0.0079086,0.0044251,0.015487,-50,6.9744e+005
