0.79,0,0,0.023185,-0.023338,4.7797e-06,-0.0096486,18.411,0.10863,0.054315,0.16294,-0.023185,0.023338,-0.0069163,0.0070027,-0.045791,0.045749,-0.010283,0.010299,-1.1097e-05,0.014554,-0.0099037,0.0099209
0.8,0,0,0.023646,-0.023799,4.9695e-06,-0.0098447,18.412,0.10863,0.054313,0.16294,-0.023646,0.023799,-0.0071482,0.0072361,-0.046112,0.046066,-0.010396,0.010411,-1.0826e-05,0.014713,-0.010015,0.010032
0.81,0,0,0.024111,-0.024263,5.1644e-06,-0.010044,18.412,0.10862,0.054312,0.16294,-0.024111,0.024263,-0.0073846,0.0074741,-0.046431,0.046383,-0.010509,0.010524,-1.0565e-05,0.014873,-0.010127,0.010143
0.82,0,0,0.024578,-0.02473,5.3645e-06,-0.010245,18.413,0.10862,0.05431,0.16293,-0.024578,0.02473,-0.0076257,0.0077167,-0.04675,0.0467,-0.010623,0.010638,-1.0312e-05,0.015033,-0.010239,0.010255
0.83,0,0,0.025049,-0.0252,5.5697e-06,-0.01045,18.413,0.10862,0.054309,0.16293,-0.025049,0.0252,-0.0078715,0.007964,-0.047069,0.047016,-0.010737,0.010751,-1.0069e-05,0.015195,-0.010351,0.010367
0.84,0,0,0.025523,-0.025673,5.7802e-06,-0.010658,18.414,0.10861,0.054307,0.16292,-0.025523,0.025673,-0.008122,0.008216,-0.047387,0.047331,-0.010852,0.010866,-9.8347e-06,0.015356,-0.010464,0.010479
0.85,0,0,0.026,-0.02615,5.9961e-06,-0.010868,18.414,0.10861,0.054305,0.16292,-0.026,0.02615,-0.0083772,0.0084728,-0.047705,0.047647,-0.010967,0.01098,-9.6089e-06,0.015519,-0.010578,0.010593
0.86,0,0,0.02648,-0.026629,6.2174e-06,-0.011082,18.415,0.10861,0.054304,0.16291,-0.02648,0.026629,-0.0086372,0.0087342,-0.048022,0.047962,-0.011082,0.011096,-9.3916e-06,0.015682,-0.010692,0.010706
0.87,0,0,0.026963,-0.027112,6.4443e-06,-0.011298,18.415,0.1086,0.054302,0.16291,-0.026963,0.027112,-0.008902,0.0090005,-0.048339,0.048276,-0.011198,0.011211,-9.1825e-06,0.015846,-0.010806,0.01082
0.88,0,0,0.02745,-0.027598,6.6767e-06,-0.011517,18.416,0.1086,0.054301,0.1629,-0.02745,0.027598,-0.0091716,0.0092717,-0.048655,0.048591,-0.011315,0.011328,-8.9816e-06,0.016011,-0.010921,0.010935
