  0.0000000e+000  0.0000000e+000  0.0000000e+000
  1.0000000e+000  0.0000000e+000  0.0000000e+000
  2.0000000e+000  0.0000000e+000  0.0000000e+000
  3.0000000e+000  0.0000000e+000  0.0000000e+000
  4.0000000e+000  0.0000000e+000  0.0000000e+000
  5.0000000e+000  0.0000000e+000  0.0000000e+000
  6.0000000e+000  0.0000000e+000  0.0000000e+000
  7.0000000e+000  0.0000000e+000  0.0000000e+000
  8.0000000e+000  0.0000000e+000  0.0000000e+000
  9.0000000e+000  0.0000000e+000  0.0000000e+000
  1.0000000e+001  0.0000000e+000  0.0000000e+000
  1.1000000e+001  1.3889702e+001  1.3889702e+001
  1.2000000e+001  1.4688684e+001  1.4688684e+001
  1.3000000e+001  1.5570142e+001  1.5570142e+001
  1.4000000e+001  1.6536165e+001  1.6536165e+001
  1.5000000e+001  1.6235403e+001  1.5585829e+001
  1.6000000e+001  1.5515852e+001  1.3972630e+001
  1.7000000e+001  1.4737612e+001  1.2227851e+001
  1.8000000e+001  9.1652477e+000  5.5278012e+000
  1.9000000e+001  1.5263258e+000 -3.3537391e+000
  2.0000000e+001 -2.1767575e+000 -8.0463407e+000
  2.1000000e+001  5.6805946e+000 -3.4482629e-001
  2.2000000e+001  1.2454668e+001  6.5146785e+000
  2.3000000e+001  1.1814676e+001  7.1835014e+000
  2.4000000e+001  1.0554563e+001  7.9057311e+000
  2.5000000e+001  7.9623867e+000  8.6956886e+000
  2.6000000e+001  5.6289840e+000  9.2061011e+000
  2.7000000e+001  3.8787445e+000  9.4596514e+000
  2.8000000e+001  5.9015631e+000  8.8903700e+000
  2.9000000e+001  4.6011652e+000  4.7646547e+000
  3.0000000e+001  1.8832371e+000 -4.2161824e-001
  3.1000000e+001 -4.6642165e-001 -4.1008343e+000
  3.2000000e+001 -3.0147995e+000 -5.6045758e+000
  3.3000000e+001 -5.3168710e+000 -6.4151105e+000
  3.4000000e+001 -7.4817923e+000 -5.9458394e+000
  3.5000000e+001 -6.9061671e+000 -3.7154298e+000
  3.6000000e+001 -4.4635329e+000 -2.1207143e+000
  3.7000000e+001 -1.4297651e+000 -1.7316290e+000
  3.8000000e+001  6.8799406e-001 -4.1200581e+000
  3.9000000e+001  1.4928182e+000 -8.2753402e+000
  4.0000000e+001  3.0141032e+000 -1.4515634e+001
  4.1000000e+001  3.9703999e+000 -2.0341069e+001
  4.2000000e+001  5.7507699e+000 -1.9155534e+001
  4.3000000e+001  7.6714019e+000 -1.6088287e+001
  4.4000000e+001  8.5614135e+000 -1.8125413e+001
  4.5000000e+001  8.4759814e+000 -2.0978790e+001
  4.6000000e+001  4.2510479e+000 -2.2602898e+001
  4.7000000e+001  2.7928365e+000 -1.2761804e+001
  4.8000000e+001 -1.1721173e+000 -9.4507289e+000
  4.9000000e+001 -7.2510800e+000 -1.2660036e+001
  5.0000000e+001 -5.9186746e+000 -1.2655734e+001
  5.1000000e+001 -2.2411566e+000 -1.0862888e+001
  5.2000000e+001  6.5234671e+000  6.8813125e+000
  5.3000000e+001  3.2408259e+000 -2.9189867e+000
  5.4000000e+001  2.8163152e+000  1.3047120e+000
  5.5000000e+001  3.3963805e+000  7.3743462e+000
  5.6000000e+001  9.4422123e+000  1.0728732e+001
  5.7000000e+001  1.8371051e+001  1.2872288e+001
  5.8000000e+001  1.9788660e+001  1.9495571e+001
  5.9000000e+001  2.2545134e+001  1.8036468e+001
  6.0000000e+001  2.3247949e+001  1.8753485e+001
  6.1000000e+001  2.6183541e+001  1.6434862e+001
  6.2000000e+001  3.2010372e+001  3.2151348e+001
   6.3000000e+01   0.0000000e+00   0.0000000e+00
   6.4000000e+01   0.0000000e+00   0.0000000e+00
   6.5000000e+01   0.0000000e+00   0.0000000e+00
   6.6000000e+01   0.0000000e+00   0.0000000e+00
   6.7000000e+01   0.0000000e+00   0.0000000e+00
   6.8000000e+01   0.0000000e+00   0.0000000e+00
   6.9000000e+01   0.0000000e+00   0.0000000e+00
   7.0000000e+01   0.0000000e+00   0.0000000e+00
   7.1000000e+01   0.0000000e+00   0.0000000e+00
   7.2000000e+01   0.0000000e+00   0.0000000e+00
   7.3000000e+01   0.0000000e+00   0.0000000e+00
   7.4000000e+01   0.0000000e+00   0.0000000e+00
