  0.0000000e+000  8.1560186e+000  6.4711146e+000
  1.0000000e+000  8.1560186e+000  6.4711146e+000
  2.0000000e+000  8.1560186e+000  6.4711146e+000
  3.0000000e+000  8.1560186e+000  6.4711146e+000
  4.0000000e+000  8.1560186e+000  6.4711146e+000
  5.0000000e+000  8.1560186e+000  6.4711146e+000
  6.0000000e+000  8.1560186e+000  6.4711146e+000
  7.0000000e+000  8.1560186e+000  6.4711146e+000
  8.0000000e+000  8.1560186e+000  6.4711146e+000
  9.0000000e+000  8.1560186e+000  6.4711146e+000
  1.0000000e+001  9.5058957e+000  6.7204324e+000
  1.1000000e+001  1.0729647e+001  6.9464552e+000
  1.2000000e+001  9.5058957e+000  6.7204324e+000
  1.3000000e+001  8.1560186e+000  6.4711146e+000
  1.4000000e+001  6.6769620e+000  6.1979378e+000
  1.5000000e+001  6.1166763e+000  6.2199704e+000
  1.6000000e+001  6.7561058e+000  6.6231339e+000
  1.7000000e+001  7.4474133e+000  7.0590067e+000
  1.8000000e+001  8.2624750e+000  7.3174430e+000
  1.9000000e+001  9.2159893e+000  7.3612152e+000
  2.0000000e+001  1.0369497e+001  7.4876748e+000
  2.1000000e+001  1.4689604e+001  9.4914960e+000
  2.2000000e+001  1.9306385e+001  1.1632925e+001
  2.3000000e+001  1.8128892e+001  9.9462535e+000
  2.4000000e+001  1.6447069e+001  8.0217716e+000
  2.5000000e+001  1.3738030e+001  6.7004847e+000
  2.6000000e+001  2.0710763e+001  9.1054946e+000
  2.7000000e+001  4.1272684e+001  1.6746915e+001
  2.8000000e+001  5.7707373e+001  2.1670624e+001
  2.9000000e+001  6.3365734e+001  2.3063241e+001
  3.0000000e+001  5.6248477e+001  2.0555865e+001
  3.1000000e+001  4.8414099e+001  1.8440098e+001
  3.2000000e+001  2.1540569e+001  8.6942809e+000
  3.3000000e+001  8.9344235e+000  3.6269675e+000
  3.4000000e+001  6.6313943e+000  1.7795882e+000
  3.5000000e+001  5.3689432e+000 -2.8610207e-002
  3.6000000e+001  6.8367165e+000  4.2394898e-001
  3.7000000e+001  8.2655584e+000  3.9927943e+000
